번째	counter for 1st/2nd/3rd/etc..	 <p>Notes: This can be added as a counter after a number to mean 1<sup>st</sup>/2<sup>nd</sup>/3<sup>rd</sup>/etc.</p> <p>When saying “first”, “첫” replaces “한”.</p> <p>저는 첫 번째 차를 싫어했어요 = I didn’t like that first car</p> <p>After “first,” you can use the regular Korean numbers. Just like with counters, the numbers 2 – 4 change when 번째 follows. For example:<br/> 저는 두 번째 남자를 골랐어요 = I chose the second man</p> <p>After the number four, the words don’t change when adding 번째. For example:<br/> 이 수업은 오늘 저의 열 번째 수업입니다 = This is my tenth class today</p> <p>Examples:<br/> 저는 열 <strong>번째로 도착한</strong> 사람이었어요 = I was the 10<strong><sup>th</sup></strong> person to arrive</p>
첫 번째	first (1st)	 <p>Notes: Can be shortened to “첫째” in some situations, usually when the following word is a counter or somebody’s children. For example:<br/> 첫째 아들 = first son<br/> 첫째 주 = first week</p> <p>Examples:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson10-33.mp3">저의 <strong>첫</strong> <strong>번째</strong> 친구는 착했어요</a> = My <strong>first</strong> friend was nice<br/> 그 사람은 서울에서 부산까지 걸은 첫 <strong>번째</strong> 사람이었다 = That person was the <strong>first</strong> person who walked from Seoul to Busan</p>
두 번째	second (2nd)	 <p>Notes: Can be shortened to “둘째” in some situations, usually when the following word is a counter or somebody’s children. For example:<br/> 둘째 아들 = second daughter<br/> 둘째 날 = second day</p> <p title="저는 열 번째로 도착한 사람이었어요 = I was the 10th person to arrive">Examples:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson10-35.mp3">그 <strong>두</strong> <strong>번째</strong> 선생님은 똑똑했어요</a> = That <strong>second</strong> teacher was smart<br/> 우리는 <strong>두</strong> <strong>번째</strong> 날에 서울에 갔어요 = We went to Seoul on the <strong>second</strong> day</p>
개	counter for things	 <p>Notes: Counters are used in Korean to count various things. Different counters are used for things like people, books, animals, etc. “개” is the general counter that can be used to count most things that don’t have a specific counter (or if you don’t know the specific counter-word for something). See <a href="#count">below in this lesson</a> for more information.</p> <p title="저는 열 번째로 도착한 사람이었어요 = I was the 10th person to arrive">Example:<br/> 펜 두 <strong>개</strong>를 주세요 = Give me two pens, please<br/> 저는 사과 한 <strong>개</strong>를 샀어요 = I bought one apple<br/> 저는 펜 두 <strong>개</strong>가 더 있어요 = I have two more pens</p>
번	counter for behaviors/actions	 <p>Notes: This can be used to indicate the amount of times something is done. In the end, it acts as an adverb and particles are not usually attached to it.</p> <p>Example:<br/> 저는 한국에 5<strong>번</strong> 갔어요 = I went to Korea 5 <strong>times<br/> </strong>저는 학교에 몇 <strong>번</strong> 갔어요 = I went to school a few/some <strong>times</strong></p>
명	counter for people	 <p>Example:<br/> 사람 두 <strong>명</strong>이 왔어요 = two people came<br/> 저는 사람 몇 <strong>명</strong>을 만났어요 = I met some people<br/> 저는 어제 다섯 <strong>명</strong>의 친구를 만났어요 = I met 5 friends yesterday</p>
대	counter for automobiles	 <p>Example: 저는 차 세 <strong>대</strong>가 있어요 = I have 3 cars</p>
잔	counter for a ‘glass’ of ____	 <p>Common Usages:<br/> 맥주 한 잔 = one glass of beer<br/> 물 한 잔 = one glass of water<br/> 소주 한 잔 = one glass of soju</p> <p>Example:<br/> 아저씨! 맥주 두 <strong>잔</strong> 주세요! = Sir! Two <strong>glasses</strong> of beer, please!<br/> 저는 우유 두 <strong>잔</strong>을 마셨어요 = I drank two <strong>glasses</strong> of milk</p>
시	“o’clock”	 <p>Notes: When telling time, “시” is put after the hour. For example: 5시 = 5:00<br/> When talking about “hours,” the word “시간” is used. See <a href="https://www.howtostudykorean.com/unit1/unit-1-lessons-9-16/lesson-11/" title="Lesson 11: 동안, Seconds, Minutes, Hours, Days, Weeks, Months, Years">Lesson 11</a> for more information.</p> <p>Example:<br/> 지금은 6<strong>시</strong>30분이에요 = Now, it is 6:30<br/> 1<strong>시</strong>에서 2<strong>시</strong>까지 오세요 = Please come from 1:00 to 2:00<br/> 3<strong>시</strong>까지 기다릴 거예요 = I will wait until 3:00</p>
분	minute	 <p>Notes: When telling time, “분” is put after the minute. It also means “minute” in regular situations. See <a href="https://www.howtostudykorean.com/unit1/unit-1-lessons-9-16/lesson-11/" title="Lesson 11: 동안, Seconds, Minutes, Hours, Days, Weeks, Months, Years">Lesson 11</a> for more information.</p> <p>Example:<br/> 우리가 30<strong>분</strong> 후에 만날래요? = Shall we meet in 30 <strong>minutes</strong>?<br/> 우리학교에서 식당까지 10<strong>분</strong> 걸려요 = It takes 10 <strong>minutes</strong> to get from our school to the restaurant<br/> 구름은 5<strong>분</strong> 전에 걷혔어요 = The clouds cleared up 5 <strong>minutes</strong> ago<br/> 수업은 2 <strong>분</strong> 후에 끝날 거예요 = Class will finish 2 <strong>minutes</strong> from now<br/> 이 버스는 10<strong>분</strong>마다 와요 = This bus comes each/every 10 <strong>minutes</strong></p>
초	second	 <p>Example:<br/> 10 <strong>초</strong> 동안 조금 어색했어요 = It was awkward for 10 <strong>seconds<br/> </strong>저는 2<strong>초</strong> 동안 달렸어요 = I ran for 2 <strong>seconds</strong></p>
살	years old	 <p>Common Usages:<br/> 저는 열여덟 살이에요 = I am 18 years old<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2015/11/Lesson-10-s4.mp3">몇 살이에요?</a> = How old are you?</p> <p>Notes: When using a number before “살,” you should use the Korean numbers. However, once you get above 50, it is not uncommon to use the Chinese numbers.</p> <p>Example:<br/> 저의 여자 친구는 스물 <strong>살</strong>이에요 = My girlfriend is 20 <strong>years old</strong></p>
기회	chance/opportunity	 <p>Common Usages:<br/> 기회를 놓치다 = to miss an opportunity<br/> 기회를 잡다 = to seize an opportunity<br/> 기회를 기다리다 = to wait for an opportunity<br/> 기회를 얻다 = to gain/get an opportunity<br/> 기회를 노리다 = to aim for an opportunity</p> <p>Examples:<br/> 이것은 저의 마지막 <strong>기회예요</strong> = This is my last <strong>chance</strong><strong><br/> </strong>저는 의견을 말할 <strong>기회</strong>가 아직 없어요 = I still haven’t had a <strong>chance</strong> to say my opinion<br/> 그는 직업을 바꿀 수 있는 <strong>기회</strong>를 잡았어요 = He seized the <strong>opportunity</strong> to change jobs</p>
계획	plans	 <p>Common Usages:<br/> ~ㄹ/을 계획이 있다 = to have plans to do (Introduced in Lesson 50)</p> <p>Example:<br/> 저는 내일 <strong>계획</strong>이 있어요 = I have <strong>plans</strong> tomorrow<br/> 서울에 갈 <strong>계획</strong>이 있어요 = I have <strong>plans</strong> to go to Seoul<br/> 제가 친구를 만날 <strong>계획</strong>이 있었지만 친구는 안 왔어요 = I had <strong>plans</strong> to meet my friend, but he didn’t come<br/> 우리가 지난 번에 <strong>계획</strong>이 없었어요 = We didn’t have <strong>plans</strong> last time<br/> 저는 5일 동안 <strong>계획</strong>이 없을 거예요 = I won’t have <strong>plans</strong> for 5 days<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-41.mp3">저는 그 날에 <strong>계획</strong>이 있어요</a> = I have <strong>plans</strong> on that day<br/> 원래 대학교에 갈 <strong>계획</strong>이 있었지만 수능을 잘 못 봐서 대학교에 갈 수 없었어요 = I had <strong>plans</strong> to go to university, but I couldn’t get in because I did poorly on the SAT test</p>
회사원	office worker	 <p>Notes: If I asked 100 people in Canada what their job is, I would probably only get the answer “office worker” a few times. In Korea however, probably 50% of the people would respond with “office worker.” Many Korean people work for big companies in offices, not all doing the same thing obviously, but I’m not exactly sure what they’re all doing in there. Korea has no real natural resources, so the major industry is just “working and business.”</p> <p>You will see the suffix “원” attached to different words to refer to people.</p> <p>Example:<br/> 한국에서는 <strong>회사원</strong>이 진짜 많아요 = There are a lot of <strong>office workers</strong> in Korea<br/> 우리 회사는 새로운 <strong>회사원</strong>을 찾고 있어요 = Our company is looking for new <strong>workers</strong></p>
요리사	a cook/chef	 <p>Notes: You will see the suffix “사” attached to different words that indicate some sort of specialized job. For example: 의사 (doctor), 교사 (teacher), 강사 (instructor)</p> <p>Example:<br/> <strong>요리사</strong>들은 음식을 준비해요 = <strong>Chefs</strong> prepare food<br/> <strong>요리사</strong>들은 저녁을 부엌에서 준비했어요 = The <strong>chefs</strong> prepared the dinner in the kitchen</p>
운전사	a driver	 <p>Common Usages:<br/> 택시 운전사 = taxi driver<br/> 버스 운전사 = bus driver<br/> 트럭 운전사 = truck driver</p> <p>Notes: This is not the same “사” in 요리사.<br/> “기사님” is common when talking to bus and taxi drivers</p> <p>Example:<br/> 버스<strong>운전사</strong>는 승객들을 버스에 서울역에서 태웠어요 = The bus <strong>driver</strong> took on riders at Seoul Station</p>
달리다	to run	 <p>Common Usages:</p> <p>달리기 = running</p> <p>Notes: “뛰다” is another common way to say “to run”</p> <p>Example:<br/> 저는 매우 빨리 <strong>달렸어요</strong> = I <strong>ran</strong> really quickly<br/> 저는 1시간 동안 <strong>달렸어요</strong> = I <strong>ran</strong> for one hour<br/> 저는 집 안에서 <strong>달렸어요</strong> = I <strong>ran</strong> inside the house<br/> 저는 <strong>달리</strong>기를 제일 빨리 할 수 있어요 = I can <strong>run</strong> the fastest (the most fast)<br/> 그 학생은 모든 학생들보다 더 빨리 <strong>달려요</strong> = That student <strong>runs</strong> faster than any other student<br/> 그는 축구선수인 만큼 <strong>달리</strong>기를 잘해요 = He <strong>runs</strong> as well as a soccer athlete/player</p>
요리하다	to cook	 <p>The noun form of this word translates to “cooking”</p> <p>Common Usages:<br/> 요리사 = chef</p> <p>Example:<br/> 우리 엄마는 <strong>요리</strong>를 잘 <strong>해요</strong> = Our mom is good at <strong>cooking<br/> </strong>엄마가 <strong>요리한</strong> 음식은 너무 맛있어요 = The food my mom <strong>cooked</strong> is delicious<br/> 저의 아내는 자기가 <strong>요리한</strong> 것을 보통 안 먹어요 = My wife usually doesn’t eat the food she <strong>cooks<br/> </strong>저의 할머니는 <strong>요리</strong>를 너무 잘해요 = My grandmother <strong>cooks</strong> very well</p>
운전하다	to drive	 <p>Common Usages:<br/> 운전사 = driver<br/> 음주 운전 = drunk driving<br/> 운전면허 = driver’s license<br/> 국제운전면허 = International driver’s license<br/> 운전을 못하다 = to be bad at driving</p> <p>Example:<br/> 트럭을 <strong>운전할</strong> 수 있어요? = Can you <strong>drive</strong> a truck?<br/> 저는 8시간 동안 <strong>운전했어요</strong> = I <strong>drove</strong> for eight hours<br/> 저는 차를 안전히/안전하게 <strong>운전했어요</strong> = I <strong>drove</strong> the car safely<br/> 우리 아버지는 차를 항상 안전하게 <strong>운전해요</strong>= Our dad always <strong>drives</strong> his car safely<br/> 그 고속도로에서 트럭을 <strong>운전해</strong>서는 안 돼요 = You must not <strong>drive</strong> a truck on that highway</p>
죽다	to die	 <p>The pronunciation of this word is closer to “죽따”</p> <p>Common Usages:<br/> 죽음 = death<br/> 힘들어 죽겠다 = a common saying where people say “ah, it’s so difficult, I’m going to die”<br/> 배불러 죽겠다 = a common saying where people say “ah, I’m so full, I’m going to die</p> <p>Examples:<br/> 그 사람은 10년 전에 <strong>죽었어요</strong> = That person <strong>died</strong> 10 years ago<br/> 그 사람은 작년에 <strong>죽었어요</strong> = That person <strong>died</strong> last year<br/> 그곳에 있었던 사람들은 다 <strong>죽었다</strong> = All the people that were there <strong>died<br/> </strong>그녀는 아이가 <strong>죽었다</strong>는 사실을 숨겼어요 = She hid (the fact that) her child <strong>died</strong></p>
두렵다	to be scared	 <p>The pronunciation of this word is closer to “두렵따”</p> <p>두렵다 follows the ㅂ irregular</p> <p>Notes: 무섭다 and 두렵다 both translate to “scary.” 무섭다 is more typically used to describe the feeling of being scared, usually as it applies to something shocking or something outright scary like snakes or spiders. 두렵다 is more about psychological things in the future, like the fear of death or the fear of tomorrow.</p> <p>두렵다 and 무섭다 typically describe that something is scary, but it can be used to indicate that you are scared of that thing by using the Subject – Object – Adjective form introduced in Lesson 15.</p> <p>Example:<br/> 그녀를 잃는 것이 <strong>두려워요</strong> = I am <strong>afraid</strong> of losing her<br/> 저는 모르는 것이 <strong>두려워요</strong> = I am <strong>afraid</strong> of things that I don’t know (the unknown)<br/> 저는 죽는 것이 <strong>두려워요</strong> = I am <strong>afraid</strong> of dying</p>
이상하다	to be strange	 <p>The noun form of this word translates to “abnormality”</p> <p>Common Usages:<br/> 이상해 보이다 = to look strange<br/> 이상한 것이 없다 = to be nothing unusual<br/> 이상한 느낌 = a strange feeling</p> <p>Example:<br/> 그 건물은 <strong>이상해</strong> 보여요 = That building looks <strong>strange<br/> </strong>그는 <strong>이상한</strong> 남자예요 = He is a <strong>strange</strong> man<br/> 맛이 조금 <strong>이상해요</strong> = The taste is a little bit <strong>strange<br/> </strong>저는 어젯밤 <strong>이상한</strong> 꿈을 꾸었어요= I had a <strong>weird</strong> dream last night</p>
동안	for, during, while	 <p>Notes: Used to indicate how long something is being done. Often placed after an indication of time.</p> <p>For example:<br/> 10분 동안 = 10 minutes</p> <p>In this same sense, it can be placed after a noun that describes a time. For example:<br/> 방학 동안 = during vacation<br/> 수업 시간 동안 = during class time</p> <p>Also used with ~는 것 (Introduced in Lesson 26) to say “while.” For example:<br/> 제가 공부하는 동안 = while I was studying</p> <p>Example:<br/> 저는 30분 <strong>동안</strong> 공부했어요 = I studied <strong>for</strong> 30 minutes<br/> 저는 공부하는 <strong>동안</strong> 밥을 먹었어요 = I ate <strong>while</strong> studying<br/> 저는 방학 <strong>동안</strong> 공부를 많이 했어요 = I studied a lot <strong>during</strong> vacation<br/> 반지를 사려고 두 달 <strong>동안</strong> 돈을 안 썼어요 = In order to buy a ring, I didn’t spend money <strong>for</strong> two months<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-33.mp3">저는 삼일 <strong>동안</strong> 밥을 안 먹었어요</a> = I didn’t eat rice <strong>for</strong> 3 days<br/> 텔레비전을 오랫<strong>동안</strong> 보지 마세요! = Don’t watch TV <strong>for</strong> a long time!<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-58.mp3">저는 두 달 <strong>동안</strong> 한국어 수업을 들었어요</a> = I took a Korean class <strong>for</strong> 2 months<br/> 저는 10분 <strong>동안</strong> 걸었어요 = I walked <strong>for</strong> 10 minutes<br/> 저는 1년 <strong>동안</strong> 영어를 외국에서 공부했어요 = I studied English in a foreign country <strong>for</strong> 1 year<br/> 저는 6개월 <strong>동안</strong> 여행했어요 = I travelled <strong>for</strong> 6 months</p>
달	month	 <p>Common Usages:<br/> 두 달 동안 = for two months<br/> 세 달 동안 = for three months<br/> 달력 = calendar</p> <p>Notes: When counting months, you can either use 달 or 개월. When using 달, you must use the pure Korean numbers, and when using 개월, you must use the Sino-Korean numbers. There is no difference in meaning, and both are used frequently</p> <p>Example:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-58.mp3">저는 두 <strong>달</strong> 동안 한국어 수업을 들었어요</a> = I took a Korean class for 2 <strong>months<br/> </strong>저는 여기에 한 <strong>달</strong>에 세 번 와요 = I come here three times per <strong>month<br/> </strong>다음 <strong>달</strong>에 한국어를 배우기 시작할 거예요 = I will start learning Korean next <strong>month</strong></p>
개월	month	 <p>Notes: When counting months, you can either use 달 or 개월. When using 달, you must use the pure Korean numbers, and when using 개월, you must use the Sino-Korean numbers. There is no</p> <p>difference in meaning, and both are used frequently</p> <p>Example:<br/> 저는 2<strong>개월</strong> 동안 한국어 수업을 들었어요 = I took a Korean class for 2 <strong>months<br/> </strong>저는 6<strong>개월</strong> 동안 여행했어요 = I traveled for 6 <strong>months<br/> </strong>우리는 사귄 지 3<strong>개월</strong> 되었어요 = We have been going out for 3 <strong>months</strong></p>
날	day	 <p>Notes: 날 is used as a stand alone word and not counted. It is used when talking about a specific day by itself.</p> <p>Examples:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-40.mp3">저는 그 날에 갔어요</a> = I went on that day<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-41.mp3">저는 그 날에 계획이 있어요</a> = I have plans on that day<br/> 저는 그 날에 선생님이 되었어요 = I became a teacher on that day<br/> 우리는 그 날에 시작할 거예요 = We will start on that day</p>
하루	one day	 <p>Common Usages<br/> 하루 종일 = all day<br/> 하루 동안 = for one day<br/> 하루에 세 번 = three times per day<br/> 하루에 한 번 = once per day<br/> 하룻밤 = one night</p> <p>Notes: When counting the number of days, you can usually say something like “5일” (five days). However, for a small number of days (one day, two days) there is a special word that corresponds to that number of days. “일 일” to mean “one day” would never be used.</p> <p>Example:<br/> 저는 <strong>하루</strong>에 3시간 동안 공부해요 = I study for three hours in <strong>one day<br/> </strong><a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-31.mp3">저는 <strong>하루</strong> 동안 여행했어요</a> = I traveled for <strong>one day<br/> </strong>저는 <strong>하루</strong>에 4시간 동안 공부해요 = I study for four hours per <strong>day<br/> </strong>그 학생은 <strong>하루</strong> 종일 책을 읽을 수 있어요 = That student can read books all <strong>day<br/> </strong>저는 이 약을 <strong>하루</strong>에 두 번 먹어요 = I eat (take) this medicine twice per <strong>day<br/> </strong>저의 게으른 남동생은 <strong>하루</strong> 종일 아무것도 안 해요 = My lazy brother doesn’t do anything all <strong>day<br/> </strong>그는 <strong>하루</strong> 종일 그냥 컴퓨터를 해요 = He just uses the computer all <strong>day<br/> </strong>모든 학생들은 <strong>하루</strong> 종일 잤어 = All students slept all <strong>day</strong></p>
이틀	two days	 <p>Common Usages<br/> 이틀 동안 = for two days<br/> 이틀에 한 번 = once per two days</p> <p>Notes: When counting the number of days, you can usually say something like “5일” (five days). However, for a small number of days (one day, two days) there is a special word that corresponds to that number of days. “이 일” to mean “two days” would be used, but 이틀 would be more common.</p> <p>Example:<br/> 우리는 계곡에 <strong>이틀</strong> 동안 갈 거예요 = We are going to the valley for <strong>two days<br/> </strong>저는 <strong>이틀</strong> 동안 안 잤어요 = I didn’t sleep for <strong>two days<br/> </strong>우리는 <strong>이틀</strong> 동안 미국에 있었어요 = We were in America for <strong>two days<br/> </strong>우리는 <strong>이틀</strong> 전에 한국에 왔어요 = We came to Korea <strong>two days</strong> ago<br/> 저는 그 친구를 <strong>이틀</strong> 후에 만날 거예요 = I will meet that friend <strong>two days</strong> from now</p>
사흘	three days	 <p>Notes: Even though “사” (‘four’) is in the word “사흘,” I assure you that 사흘 means “3 days.” Many Korean people think that “사흘” actually means “four days,” and I have pwned some Korean people by showing them that it actually means “three days” by looking it up in the Korean-Korean dictionary with them.</p> <p>Example:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-32.mp3">저는 <strong>사흘</strong> 동안 밥을 안 먹었어요</a> = I didn’t eat rice for <strong>3 days</strong></p>
지난 주	last week	 <p>Notes: 지난 can be placed before some indicators of time to mean “last ….”</p> <p>There are two similar but different meanings for the word “last” in English. 지난 is used for only ONE of those meanings. 지난 is used to talk about something in the past, as in “last night I went to bed late.” It is not used to talk about the last thing in a sequence. See Lessons 10 and 11 for more information.</p> <p>Example:<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-53.mp3"><strong>지난</strong> <strong>주</strong>에 저는 계획이 많았어요</a> = I had a lot of plans <strong>last week<br/> </strong>그는 그녀를 <strong>지난</strong> <strong>주</strong>에 해고했을 것 같아요 = It appears that he fired her <strong>last week<br/> </strong>저의 여동생은 <strong>지난</strong> <strong>주</strong>에 책 두 권을 읽었어요 = My sister read two books <strong>last week<br/> 지난</strong> <strong>주</strong>말에 뭐 했어요? = What did you do <strong>last weekend</strong>?<br/> 저는 그 영화를 <strong>지난</strong> <strong>주</strong>에 봤어요 = I saw that movie <strong>last week<br/> 지난</strong> <strong>주</strong>에 우리는 아무데도 안 갔어요= We didn’t go anywhere <strong>last week<br/> </strong><a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-14.mp3">저는 <strong>지난 주</strong>에 영화를 봤어요</a> = I saw a movie <strong>last week</strong></p>
지난 달	last month	 <p>Example:<br/> 저는 <strong>지난</strong> <strong>달</strong>에 그 시험을 봤어요 = I took that exam <strong>last month<br/> </strong>학생은 <strong>지난 달</strong>보다 더 많이 공부하고 있어요 = The student is studying more than <strong>last month</strong></p>
이번 주	this week	 <p>Example:<br/> 우리가 <strong>이번</strong> <strong>주</strong>에 뭐 할 거예요? = What are we going to do <strong>this week</strong>?<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-64.mp3">저는 <strong>이번 주</strong>에 계획이 없어요</a> = I have no plans <strong>this week</strong></p>
이번 달 	this month	 <p>Example:<br/> 그녀는 <strong>이</strong><strong>번</strong> <strong>달</strong>에 애기를 낳을 예정이에요 = She is scheduled to give birth <strong>this month<br/> </strong>저는 친구를 <strong>이번 달</strong>에 만날 거예요 = I will meet (that/a) friend <strong>this month</strong></p>
다음 주	next week	 <p>Notes: 다음 can be placed before some indicators of time to mean “next”</p> <p>Example:<br/> 학생들은 <strong>다음</strong> <strong>주</strong>에 학교에 돌아와요 = The students return to school next <strong>week<br/> </strong><a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-21.mp3">저는 <strong>다음</strong> <strong>주</strong>에 영화를 볼 거예요</a> = I will see a movie <strong>next week<br/> </strong><a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-22.mp3">저는 <strong>다음</strong> <strong>주</strong>에 캐나다에 갈 거예요</a> = I will go to Canada <strong>next week<br/> </strong><a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-52.mp3">저는 <strong>다음</strong> <strong>주</strong>에 미국에 갈 거예요</a> = I will go to the US <strong>next week</strong><br/> 저는 <strong>다음</strong> <strong>주</strong>에 시험 공부를 할 거예요 = <strong>Next week</strong>, I will study for an exam<br/> 다음 주 목요일은 휴가인가? = Is <strong>next Thursday</strong> a holiday?<br/> 아직 간 적이 없어요. 하지만 다음 주에 가 볼 거예요 = I haven’t been there yet. But, I am going (to try) to go <strong>next week<br/> </strong>우리는 다음 주에 그 문제에 대한 회의를 열 거예요 = We are going to hold a meeting <strong>next week </strong>about that problem</p>
다음 달	next month	 <p>Example:<br/> <strong>다음</strong> <strong>달</strong>은 지금보다 더 춥겠어요 = <strong>Next month</strong> will be colder than now<br/> <strong>다음 달</strong>에 한국어를 배우기 시작할 거야 = I will start learning Korean <strong>next month</strong></p>
작년	last year	 <p>Example:<br/> <strong>작년</strong>에 어디서 공부했어요? = Where did you study <strong>last year</strong>?<br/> 저는 <strong>작년</strong>에 살이 많이 쪘어요 = I gained a lot of weight <strong>last year<br/> </strong>그는 <strong>작년</strong>보다 한국어를 훨씬 잘해요 = He is much better at Korean than <strong>last year<br/> 작년</strong>에 우리 회사의 수입은 200만원이었어요 = Our company’s income <strong>last year</strong> was 200만 won<br/> 제가 <strong>작년</strong>에 가르친 학생 한 명은 벌써 의사가 되었어요 = One of the students I taught <strong>last year</strong> has already become a doctor</p>
올해	this year	 <p>Example:<br/> 우리는 <strong>올해</strong> 결혼하고 싶어요 = We want to get married <strong>this yea</strong>r<br/> <a href="https://www.howtostudykorean.com/wp-content/uploads/2017/03/Lesson11-65.mp3">저의 어머니는 <strong>올해</strong> 한국에 올 것입니다</a> = My mom will come to Korea <strong>this year</strong></p>
내년	next year	 <p>Example:<br/> 우리는 <strong>내년</strong>에 결혼하고 싶어요 = We want to get married <strong>next year<br/> </strong>저는 <strong>내년</strong>에 한국에 갈 거예요 = I will go to Korea <strong>next year</strong></p>
평생 (동안)	in my whole life	 <p>This word appears in Korean Sign Explanation <a href="https://youtu.be/8SWqPYuQskA" rel="noopener noreferrer" target="_blank">Video 12</a>.</p> <p>Common Usages:<br/> 평생 동안 = throughout my whole life<br/> 평생 동반자 = lifelong companion</p> <p>Examples:<br/> 저는 <strong>평생</strong> 동안 하키를 했어요 = I played hockey my <strong>whole life</strong></p> <p>저는 <strong>평생</strong> 동안 오렌지를 세 번밖에 안 먹어 봤어요<br/> = I have only eaten oranges three times <strong>in my life</strong></p> <p>저는 <strong>평생</strong> 동안 담배를 한 모금도 안 피웠어요<br/> = <strong>In my whole life</strong>, I haven’t even had one puff/drag of a cigarette</p> <p>그 사람이 부잣집에 태어나서 <strong>평생</strong> 동안 돈을 쓰는 것에 대해 한번도 걱정 안 했어요<br/> = That person was born into a rich family, so during his <strong>whole life</strong> he never had to worry about spending money</p>
보통	usually	 <p>Notes: This can be used as an adverb, for example:<br/> 저는 <strong>보통</strong> 아침 식사를 안 먹어요 = I <strong>usually</strong> don’t eat breakfast<br/> 피자를 먹으면 저는 콜라를 <strong>보통</strong> 마셔요 = When/If I eat pizza, I <strong>usually</strong> drink cola<br/> 배우들은 그들의 영화를 <strong>보통</strong> 좋아하지 않아 = Actors <strong>usually</strong> don’t like their movies<br/> 저는 <strong>보통</strong> 점심식사로 과일만 먹어요 = I <strong>usually</strong> only eat fruit for lunch<br/> 한국 사람들은 <strong>보통</strong> 아주 착해요 = Korean people are <strong>usually</strong> very nice</p> <p>It can also be used before a noun to mean “typical” or “usual” for example:<br/> 그것은 보통 일이에요 = That is (just) typical work</p>
점원	store assistant	 <p>The pronunciation of this word is closer to “저뭔”</p> <p>Common Usages:<br/> 점원 모집 = Clerk Wanted (you might see this on a sign outside a store looking for applicants)</p> <p>Example:<br/> 저는 <strong>점원</strong>한테 질문을 물어봤어요 = I asked the <strong>clerk</strong> a question<br/> 이 가게는 <strong>점원</strong> 한  명만 있어요 = This store only has one <strong>person working</strong> here</p>
배우	actor	 <p>Common Usages:<br/> 주연배우 = leading actor/actress<br/> 조연배우 = supporting actor/actress<br/> 배우상 = acting award</p> <p>Example:<br/> <strong>배우</strong>들은 돈을 많이 벌어요 = <strong>Actors</strong> earn a lot of money<br/> <strong>배우</strong>들은 그들의 영화를 보통 좋아하지 않아 = <strong>Actors</strong> usually don’t like their movies</p>
목	neck/throat	 <p>Common Usages:<br/> 목소리 = voice (literally, throat sound)<br/> 목 마르다 = to be thirsty (literally, a dry throat)<br/> 손목 = wrist (literally, hand neck)</p> <p>Example: <strong>목</strong>이 아파요 = I have a sore <strong>throat</strong></p>
소리	noise/sound	 <p>Common Usages:<br/> 목소리 = voice (literally, throat sound)<br/> 소리가 나다 = for a sound to be make<br/> 소리가 들리다 = for a sound to be heard<br/> 소리를 지르다 = to scream</p> <p>무슨 소리야? = What is that sound?<br/> <em>This phrase literally means “what is that sound?” and it can be used to have that meaning.  However, it is commonly used to show disagreement to what somebody says. In English, this would be similar to saying “What are you talking about!?”</em></p> <p>소리가 안 들려요 = I can’t hear the sound<br/> <em>The Korean sentence above is predicated by an intransitive verb (</em>들리다<em>), which means it cannot act on an object. The English translation is predicated by a transitive verb (to hear), which means it can act on an object. A more direct translation of the Korean sentence would be “the sound cannot be heard.” However, this phrase is often used to indicate that one cannot hear something.</em></p> <p>Example:<br/> 무슨 <strong>소리</strong>예요? = What is that <strong>sound</strong>?<strong><br/> 소리</strong>를 많이 <strong>질러</strong>도 그는 제 말을 듣지 못했어요 = Even though I <strong>screamed</strong> a lot, he didn’t hear my voice</p> <p><a href="https://youtu.be/5oqbDZymdBM" rel="noopener noreferrer" target="_blank">This word appears in my Korean Sign Explanation Video #1.</a></p>
목소리	voice	 <p>Example:<br/> 저는 선생님의 <strong>목소리</strong>를 못 들었어요 = I couldn’t hear the teacher’s <strong>voice<br/> 목소리</strong>가 잘 들려요 = I hear you (your<strong> voice</strong>) well</p> <p><em>The Korean sentence above is predicated by an intransitive verb (</em>들리다<em>), which means it cannot act on an object. The English translation is predicated by a transitive verb (to hear), which means it can act on an object. A more direct translation of the Korean sentence would be “Your voice can be heard well/clearly.” However, this phrase is often used to indicate that one cannot hear another person’s voice.</em></p>
